SchCode,School,City,County,Enrollment,Conditional_Num,Cond_Per,PBE_Num,PBE_Per,FRPM_Per
6016513,CLIFFORD STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,16,2,0.125,0,0,0.881481469
6016521,CLOVER AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,137,49,0.357664234,2,0.01459854,0.202808112
6016570,COLISEUM STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,43,23,0.534883721,1,0.023255814,0.899613917
6016604,COMMONWEALTH AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,112,18,0.160714286,0,0,0.910290241
6016612,COMPTON AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,72,43,0.597222222,0,0,0.967479646
6016638,BETTY PLASENCIA ELEMENTARY,LOS ANGELES,LOS ANGELES,111,10,0.09009009,0,0,0.887005627
6016646,COWAN AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,23,4,0.173913043,1,0.043478261,0.618881106
6016653,CRESCENT HEIGHTS BOULEVARD ELEMENTARY,LOS ANGELES,LOS ANGELES,51,4,0.078431373,0,0,0.893229187
6016679,CHRISTOPHER DENA ELEMENTARY,LOS ANGELES,LOS ANGELES,62,3,0.048387097,0,0,0.952483773
6016687,DAHLIA HEIGHTS ELEMENTARY,LOS ANGELES,LOS ANGELES,70,14,0.2,1,0.014285714,0.5
6016695,DANUBE AVENUE ELEMENTARY,GRANADA HILLS,LOS ANGELES,89,0,0,0,0,0.717672408
6016711,DAYTON HEIGHTS ELEMENTARY,LOS ANGELES,LOS ANGELES,91,54,0.593406593,0,0,0.951724112
6016737,DEL AMO ELEMENTARY,CARSON,LOS ANGELES,68,27,0.397058824,0,0,0.655778885
6016745,DELEVAN DRIVE ELEMENTARY,LOS ANGELES,LOS ANGELES,76,6,0.078947368,2,0.026315789,0.654901981
6016752,DENKER AVENUE ELEMENTARY,GARDENA,LOS ANGELES,143,23,0.160839161,0,0,0.76883781
6016786,DOLORES STREET ELEMENTARY,CARSON,LOS ANGELES,133,129,0.969924812,0,0,0.775206625
6016794,DOMINGUEZ ELEMENTARY,CARSON,LOS ANGELES,92,41,0.445652174,0,0,0.870466292
6016802,DORRIS PLACE ELEMENTARY,LOS ANGELES,LOS ANGELES,54,0,0,0,0,0.83540374
6016810,TOM BRADLEY GLOBAL AWARENESS MAGNET,LOS ANGELES,LOS ANGELES,0,0,0,0,0,0.862155378
6016836,EAGLE ROCK ELEMENTARY,LOS ANGELES,LOS ANGELES,90,23,0.255555556,1,0.011111111,0.569426775
6016844,EASTMAN AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,169,7,0.041420118,0,0,0.874165893
6016869,EL ORO WAY CHARTER FOR ENRICHED STUDIES,GRANADA HILLS,LOS ANGELES,81,0,0,2,0.024691358,0.345263153
6016877,EL SERENO ELEMENTARY,LOS ANGELES,LOS ANGELES,83,4,0.048192771,1,0.012048193,0.870748281
6016885,ELIZABETH LEARNING CENTER,CUDAHY,LOS ANGELES,108,14,0.12962963,0,0,0.838185906
6016893,ELYSIAN HEIGHTS ELEMENTARY,LOS ANGELES,LOS ANGELES,36,0,0,0,0,0.571428597
6016901,EMELITA ACADEMY CHARTER,ENCINO,LOS ANGELES,86,4,0.046511628,1,0.011627907,0.621380866
6016935,ENCINO CHARTER ELEMENTARY,ENCINO,LOS ANGELES,79,6,0.075949367,0,0,0.246100515
6016950,ESHELMAN AVENUE ELEMENTARY,LOMITA,LOS ANGELES,97,22,0.226804124,0,0,0.858280241
6016968,EUCLID AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,119,12,0.100840336,0,0,0.827173889
6016976,EVERGREEN AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,0,0,0,0,0,0.900332212
6016992,FAIRBURN AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,96,18,0.1875,0,0,0.090308368
6017008,FARMDALE ELEMENTARY,LOS ANGELES,LOS ANGELES,0,0,0,0,0,0.787148595
6017040,FIFTY-FOURTH STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,51,32,0.62745098,0,0,0.685714304
6017057,FIFTY-NINTH STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,66,45,0.681818182,0,0,0.839999974
6017065,FIFTY-SECOND STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,171,140,0.81871345,0,0,0.939285696
6017073,FIGUEROA STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,0,0,0,0,0,0.9375
6017099,FIRST STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,116,0,0,1,0.00862069,0.902275741
6017115,FLETCHER DRIVE ELEMENTARY,LOS ANGELES,LOS ANGELES,43,20,0.465116279,0,0,0.915384591
6017123,FLORENCE AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,133,43,0.323308271,0,0,0.897114158
6017131,FORD BOULEVARD ELEMENTARY,LOS ANGELES,LOS ANGELES,187,5,0.026737968,0,0,0.890487611
6017149,FORTY-NINTH STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,178,26,0.146067416,0,0,0.942789018
6017156,FORTY-SECOND STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,35,11,0.314285714,1,0.028571429,0.818181813
6017164,FOURTH STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,156,15,0.096153846,0,0,0.84020102
6017172,FRANKLIN AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,99,66,0.666666667,3,0.03030303,0.333996028
6017198,FULLBRIGHT AVENUE ELEMENTARY,CANOGA PARK,LOS ANGELES,98,9,0.091836735,0,0,0.872727275
6017214,GARDENA ELEMENTARY,GARDENA,LOS ANGELES,109,81,0.743119266,0,0,0.877551019
6017222,GARDNER STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,101,7,0.069306931,1,0.00990099,0.566591442
6017230,GARVANZA ELEMENTARY,LOS ANGELES,LOS ANGELES,65,26,0.4,1,0.015384615,0.888040721
6017248,GATES STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,133,63,0.473684211,1,0.007518797,0.905349791
6017263,GERMAIN ACADEMY FOR ACADEMIC ACHIEVEMENT,CHATSWORTH,LOS ANGELES,103,2,0.019417476,1,0.009708738,0.526819944
6017271,GLASSELL PARK ELEMENTARY,LOS ANGELES,LOS ANGELES,71,58,0.816901408,0,0,0.777301908
6017297,GLEN ALTA ELEMENTARY,LOS ANGELES,LOS ANGELES,20,11,0.55,0,0,0.860759497
6017305,GLENFELIZ BOULEVARD ELEMENTARY,LOS ANGELES,LOS ANGELES,55,0,0,1,0.018181818,0.815013409
6017321,GRAHAM ELEMENTARY,LOS ANGELES,LOS ANGELES,154,30,0.194805195,0,0,0.876095116
6017339,GRANADA COMMUNITY CHARTER,GRANADA HILLS,LOS ANGELES,95,8,0.084210526,0,0,0.78536588
6017347,GRAND VIEW BOULEVARD ELEMENTARY,LOS ANGELES,LOS ANGELES,152,10,0.065789474,4,0.026315789,0.796460152
6017354,GRANT ELEMENTARY,LOS ANGELES,LOS ANGELES,92,63,0.684782609,0,0,0.912457883
6017362,GRAPE STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,127,87,0.68503937,0,0,0.959183693
6017396,GRIFFIN AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,91,11,0.120879121,0,0,0.831858397
6017446,WILLIAM R. ANTON ELEMENTARY,LOS ANGELES,LOS ANGELES,131,9,0.06870229,1,0.007633588,0.866977811
6017453,HANCOCK PARK ELEMENTARY,LOS ANGELES,LOS ANGELES,132,3,0.022727273,7,0.053030303,0.187344909
6017461,HARBOR CITY ELEMENTARY,HARBOR CITY,LOS ANGELES,125,24,0.192,0,0,0.831699371
6017487,HARRISON STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,95,60,0.631578947,0,0,0.90275228
6017495,HART STREET ELEMENTARY,CANOGA PARK,LOS ANGELES,190,1,0.005263158,0,0,0.939323246
6017503,HASKELL ELEMENTARY,GRANADA HILLS,LOS ANGELES,71,2,0.028169014,3,0.042253521,0.697183073
6017586,HILLCREST DRIVE ELEMENTARY,LOS ANGELES,LOS ANGELES,128,75,0.5859375,0,0,0.812841535
6017594,HILLSIDE ELEMENTARY,LOS ANGELES,LOS ANGELES,53,1,0.018867925,0,0,0.870307148
6017602,HOBART BOULEVARD ELEMENTARY,LOS ANGELES,LOS ANGELES,98,0,0,0,0,0.915094316
6017610,HOLMES AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,44,0,0,0,0,0.926253676
6017636,HOOVER STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,141,39,0.276595745,0,0,0.929757357
6017651,HUMPHREYS AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,132,44,0.333333333,0,0,0.909316778
6017669,HUNTINGTON DRIVE ELEMENTARY,LOS ANGELES,LOS ANGELES,52,5,0.096153846,0,0,0.759465456
6017677,YES ACADEMY,LOS ANGELES,LOS ANGELES,125,13,0.104,0,0,0.935837269
6017685,IVANHOE ELEMENTARY,LOS ANGELES,LOS ANGELES,75,0,0,1,0.013333333,0.125274733
6017701,KENTER CANYON ELEMENTARY,LOS ANGELES,LOS ANGELES,95,13,0.136842105,16,0.168421053,0.044362292
6017719,KENTWOOD ELEMENTARY,LOS ANGELES,LOS ANGELES,73,19,0.260273973,1,0.01369863,0.294264346
6017743,KNOLLWOOD PREPARATORY ACADEMY,GRANADA HILLS,LOS ANGELES,69,7,0.101449275,2,0.028985507,0.56124723
6017750,LA SALLE AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,82,55,0.670731707,0,0,0.712087929
6017768,LANAI ROAD ELEMENTARY,ENCINO,LOS ANGELES,124,0,0,1,0.008064516,0.042933811
6017800,LATONA AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,35,20,0.571428571,0,0,0.952586234
6017818,LAUREL ELEMENTARY,LOS ANGELES,LOS ANGELES,0,0,0,0,0,0.696808517
6017826,LEAPWOOD AVENUE ELEMENTARY,CARSON,LOS ANGELES,59,5,0.084745763,1,0.016949153,0.642611682
6017875,LILLIAN STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,129,4,0.031007752,0,0,0.967465758
6017883,LIMERICK AVENUE ELEMENTARY,CANOGA PARK,LOS ANGELES,176,1,0.005681818,1,0.005681818,0.881235182
6017909,LOCKWOOD AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,49,0,0,0,0,0.907922924
6017917,LOGAN STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,52,1,0.019230769,0,0,0.912959397
6017933,LOMITA MATH SCIENCE TECHNOLOGY MAGNET,LOMITA,LOS ANGELES,99,4,0.04040404,1,0.01010101,0.604821801
6017941,LORENA STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,74,0,0,0,0,0.932692289
6017958,LORETO STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,75,7,0.093333333,0,0,0.882978737
6017974,LOS FELIZ ELEMENTARY,LOS ANGELES,LOS ANGELES,51,1,0.019607843,0,0,0.808457732
6017982,LOYOLA VILLAGE ELEMENTARY,LOS ANGELES,LOS ANGELES,37,20,0.540540541,0,0,0.678756475
6017990,MAGNOLIA AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,222,70,0.315315315,0,0,0.861611366
6018006,MAIN STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,165,21,0.127272727,0,0,0.907749057
6018014,MALABAR STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,112,99,0.883928571,0,0,0.848238468
6018030,MANHATTAN PLACE ELEMENTARY,LOS ANGELES,LOS ANGELES,68,25,0.367647059,0,0,0.880319178
6018048,MAR VISTA ELEMENTARY,LOS ANGELES,LOS ANGELES,96,8,0.083333333,6,0.0625,0.135906041
6018055,MARIANNA AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,52,10,0.192307692,0,0,0.861892581
6018071,MARVIN ELEMENTARY,LOS ANGELES,LOS ANGELES,124,26,0.209677419,0,0,0.958510637
6018097,MAYBERRY STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,44,1,0.022727273,2,0.045454545,0.859375
6018105,MCKINLEY AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,137,1,0.00729927,1,0.00729927,0.933507144
6018113,MELROSE AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,50,1,0.02,1,0.02,0.625377655
6018139,MENLO AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,86,49,0.569767442,0,0,0.906103313
6018154,MICHELTORENA STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,66,9,0.136363636,5,0.075757576,0.617363334
6018170,MILES AVENUE ELEMENTARY,HUNTINGTON PARK,LOS ANGELES,171,151,0.883040936,0,0,0.913167953
6018188,MIRAMONTE ELEMENTARY,LOS ANGELES,LOS ANGELES,159,71,0.446540881,0,0,0.954241097
6018246,MT. WASHINGTON ELEMENTARY,LOS ANGELES,LOS ANGELES,82,60,0.731707317,2,0.024390244,0.172236502
6018253,MULTNOMAH STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,75,17,0.226666667,0,0,0.709205031
6018261,MURCHISON STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,52,2,0.038461538,0,0,0.929961085
6018303,NEVIN AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,117,6,0.051282051,0,0,0.979430377
6018337,NINETY-FIFTH STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,169,16,0.094674556,0,0,0.909880579
6018345,NINETY-NINTH STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,93,53,0.569892473,0,0,0.933884323
6018352,NINETY-SECOND STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,141,32,0.226950355,0,0,0.910414338
6018360,CHARLES W. BARRETT ELEMENTARY,LOS ANGELES,LOS ANGELES,0,0,0,0,0,0.948026955
6018378,NINETY-SIXTH STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,139,9,0.064748201,1,0.007194245,0.944320738
6018386,NINETY-THIRD STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,174,66,0.379310345,0,0,0.916666687
6018402,NORA STERRY ELEMENTARY,LOS ANGELES,LOS ANGELES,58,13,0.224137931,1,0.017241379,0.762762785
6018410,NORMANDIE AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,164,99,0.603658537,0,0,0.948237896
6018428,NORMONT ELEMENTARY,HARBOR CITY,LOS ANGELES,79,39,0.493670886,0,0,0.885350347
6018436,NORWOOD STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,97,86,0.886597938,0,0,0.921779156
6018469,ONE HUNDRED EIGHTEENTH STREET,LOS ANGELES,LOS ANGELES,118,22,0.186440678,0,0,0.951342285
6018477,ONE HUNDRED EIGHTY-SIXTH STREET ELEMENTARY,GARDENA,LOS ANGELES,147,86,0.585034014,0,0,0.818505347
6018485,LOVELIA P. FLOURNOY ELEMENTARY,LOS ANGELES,LOS ANGELES,115,95,0.826086957,0,0,0.94453007
6018493,ONE HUNDRED FIFTY-SIXTH STREET ELEMENTARY,GARDENA,LOS ANGELES,49,0,0,0,0,0.605128229
6018501,ONE HUNDRED FIFTY-THIRD STREET,GARDENA,LOS ANGELES,67,56,0.835820896,0,0,0.832432449
6018519,ONE HUNDRED NINTH STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,98,82,0.836734694,0,0,0.85744679
6018527,FLORENCE GRIFFITH JOYNER ELEMENTARY,LOS ANGELES,LOS ANGELES,127,0,0,0,0,0.891975284
6018535,ONE HUNDRED SEVENTH STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,178,91,0.511235955,0,0,0.762214959
6018543,ONE HUNDRED SIXTEENTH STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,101,0,0,0,0,0.98140496
6018550,ONE HUNDRED THIRTY-FIFTH STREET ELEMENTARY,GARDENA,LOS ANGELES,128,17,0.1328125,0,0,0.939729393
6018568,ONE HUNDRED TWELFTH STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,73,3,0.04109589,0,0,0.978165925
6018576,ONE HUNDRED TWENTY-SECOND STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,85,2,0.023529412,0,0,0.948717952
6018618,OVERLAND AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,87,31,0.356321839,0,0,0.096385539
6018659,PALMS ELEMENTARY,LOS ANGELES,LOS ANGELES,74,6,0.081081081,0,0,0.739229023
6018667,PARK AVENUE ELEMENTARY,CUDAHY,LOS ANGELES,88,38,0.431818182,0,0,0.868637085
6018683,PARMELEE AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,160,57,0.35625,0,0,0.942139745
6018741,PLAYA DEL REY ELEMENTARY,CULVER CITY,LOS ANGELES,47,2,0.042553191,1,0.021276596,0.639344275
6018790,PRESIDENT AVENUE ELEMENTARY,HARBOR CITY,LOS ANGELES,63,3,0.047619048,0,0,0.753363252
6018808,PURCHE AVENUE ELEMENTARY,GARDENA,LOS ANGELES,76,37,0.486842105,0,0,0.75836432
6018816,QUEEN ANNE PLACE ELEMENTARY,LOS ANGELES,LOS ANGELES,67,22,0.328358209,0,0,0.898305058
6018824,RAMONA ELEMENTARY,LOS ANGELES,LOS ANGELES,101,33,0.326732673,0,0,0.887640476
6018840,RAYMOND AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,89,82,0.921348315,0,0,0.898406386
6018873,RICHLAND AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,35,13,0.371428571,0,0,0.694690287
6018881,MORRIS K. HAMASAKI ELEMENTARY,LOS ANGELES,LOS ANGELES,69,0,0,0,0,0.861990929
6018915,RITTER ELEMENTARY,LOS ANGELES,LOS ANGELES,64,51,0.796875,0,0,0.983471096
6018949,ROCKDALE ELEMENTARY,LOS ANGELES,LOS ANGELES,57,27,0.473684211,0,0,0.667870045
6018964,ROSCOMARE ROAD ELEMENTARY,LOS ANGELES,LOS ANGELES,93,11,0.11827957,1,0.010752688,0.045833334
6018980,ROSEWOOD AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,52,4,0.076923077,2,0.038461538,0.554098368
6018998,ROWAN AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,118,0,0,0,0,0.907646477
6019004,RUSSELL ELEMENTARY,LOS ANGELES,LOS ANGELES,137,52,0.379562044,0,0,0.896478117
6019046,SAN PASCUAL AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,44,15,0.340909091,0,0,0.862244904
6019053,SAN PEDRO STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,158,0,0,0,0,0.899862826
6019061,MARTIN LUTHER KING JR. ELEMENTARY,LOS ANGELES,LOS ANGELES,105,60,0.571428571,0,0,0.806451619
6019079,SANTA MONICA BOULEVARD COMMUNITY CHARTER,LOS ANGELES,LOS ANGELES,144,14,0.097222222,0,0,0.451787651
6019095,SECOND STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,58,13,0.224137931,0,0,0.92957747
6019103,SELMA AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,25,7,0.28,0,0,0.893203855
6019137,SEVENTY-FIFTH STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,162,11,0.067901235,0,0,0.906454623
6019145,SEVENTY-FOURTH STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,81,19,0.234567901,0,0,0.800718129
6019152,SHARP AVENUE ELEMENTARY,ARLETA,LOS ANGELES,157,1,0.006369427,0,0,0.927440643
6019160,SHENANDOAH STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,112,16,0.142857143,0,0,0.898128927
6019178,SHERIDAN STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,0,0,0,0,0,0.910280347
6019202,SHORT AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,48,37,0.770833333,1,0.020833333,0.575384617
6019210,SIERRA PARK ELEMENTARY,LOS ANGELES,LOS ANGELES,66,3,0.045454545,0,0,0.826530635
6019228,SIERRA VISTA ELEMENTARY,LOS ANGELES,LOS ANGELES,39,3,0.076923077,3,0.076923077,0.709803939
6019236,SIXTH AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,110,36,0.327272727,2,0.018181818,0.842939496
6019244,SIXTY-EIGHTH STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,146,77,0.52739726,0,0,0.744158864
6019251,SIXTY-FIRST STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,71,23,0.323943662,0,0,0.940170944
6019269,SIXTY-SIXTH STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,158,4,0.025316456,0,0,0.753260851
6019277,SOLANO AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,40,19,0.475,0,0,0.763999999
6019285,SOTO STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,44,18,0.409090909,0,0,0.944444418
6019293,SOUTH PARK ELEMENTARY,LOS ANGELES,LOS ANGELES,164,0,0,0,0,0.759771228
6019350,STONER AVENUE ELEMENTARY,CULVER CITY,LOS ANGELES,54,10,0.185185185,0,0,0.859649122
6019392,SUPERIOR STREET ELEMENTARY,CHATSWORTH,LOS ANGELES,85,1,0.011764706,1,0.011764706,0.464226276
6019467,THIRD STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,125,43,0.344,0,0,0.1886269
6019475,THIRTY-SECOND STREET USC PERFORMING ARTS,LOS ANGELES,LOS ANGELES,44,1,0.022727273,1,0.022727273,0.866242051
6019483,LENICIA B. WEEMES ELEMENTARY,LOS ANGELES,LOS ANGELES,113,104,0.920353982,0,0,0.886842132
6019491,BIRDIELEE V. BRIGHT ELEMENTARY,LOS ANGELES,LOS ANGELES,126,78,0.619047619,0,0,0.850828707
6019509,TOLAND WAY ELEMENTARY,LOS ANGELES,LOS ANGELES,61,8,0.131147541,0,0,0.849726796
6019541,TOWNE AVENUE ELEMENTARY,CARSON,LOS ANGELES,57,21,0.368421053,1,0.01754386,0.805232584
6019566,TULSA STREET ELEMENTARY,GRANADA HILLS,LOS ANGELES,98,1,0.010204082,2,0.020408163,0.748560488
6019582,TWENTIETH STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,112,6,0.053571429,0,0,0.911564648
6019590,TWENTY-EIGHTH STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,126,13,0.103174603,0,0,0.953922808
6019608,TWENTY-FOURTH STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,130,46,0.353846154,0,0,0.909574449
6019616,TWO HUNDRED THIRTY-SECOND PLACE,CARSON,LOS ANGELES,72,19,0.263888889,0,0,0.682819366
6019624,UNION AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,187,130,0.695187166,0,0,0.882797718
6019632,UTAH STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,44,5,0.113636364,0,0,0.938775539
6019657,VALLEY VIEW ELEMENTARY,LOS ANGELES,LOS ANGELES,37,6,0.162162162,0,0,0.319148928
6019673,VAN GOGH CHARTER,GRANADA HILLS,LOS ANGELES,73,5,0.068493151,0,0,0.24040404
6019681,VAN NESS AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,33,11,0.333333333,0,0,0.808823526
6019723,VENA AVENUE ELEMENTARY,ARLETA,LOS ANGELES,99,3,0.03030303,3,0.03030303,0.841530025
6019731,VERMONT AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,115,8,0.069565217,0,0,0.868700266
6019749,VERNON CITY ELEMENTARY,LOS ANGELES,LOS ANGELES,45,0,0,0,0,0.962121189
6019772,VINE STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,81,6,0.074074074,0,0,0.918149471
6019806,VIRGINIA ROAD ELEMENTARY,LOS ANGELES,LOS ANGELES,68,37,0.544117647,1,0.014705882,0.839643657
6019814,WADSWORTH AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,149,65,0.436241611,0,0,0.889192879
6019822,WALGROVE AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,63,53,0.841269841,0,0,0.440922201
6019830,WARNER AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,110,28,0.254545455,1,0.009090909,0.074809164
6019848,WEIGAND AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,108,41,0.37962963,0,0,0.899999976
6019863,WEST ATHENS ELEMENTARY,LOS ANGELES,LOS ANGELES,148,72,0.486486486,0,0,0.744186044
6019889,WEST VERNON AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,138,22,0.15942029,0,0,0.938157916
6019905,WESTERN AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,80,35,0.4375,0,0,0.805882335
6019921,WESTPORT HEIGHTS ELEMENTARY,LOS ANGELES,LOS ANGELES,72,20,0.277777778,3,0.041666667,0.645161271
6019939,WESTWOOD CHARTER ELEMENTARY,LOS ANGELES,LOS ANGELES,186,96,0.516129032,3,0.016129032,0.074370712
6019970,WILSHIRE CREST ELEMENTARY,LOS ANGELES,LOS ANGELES,47,16,0.340425532,0,0,0.766816139
6019988,WILTON PLACE ELEMENTARY,LOS ANGELES,LOS ANGELES,114,47,0.412280702,0,0,0.790249407
6019996,WINDSOR HILLS MATH SCIENCE,LOS ANGELES,LOS ANGELES,69,37,0.536231884,0,0,0.730769217
6020002,WINNETKA AVENUE ELEMENTARY,CANOGA PARK,LOS ANGELES,117,3,0.025641026,0,0,0.877419353
6020010,WONDERLAND AVENUE ELEMENTARY,LOS ANGELES,LOS ANGELES,68,20,0.294117647,2,0.029411765,0.076350093
6020028,WOODCREST ELEMENTARY,LOS ANGELES,LOS ANGELES,151,21,0.139072848,0,0,0.906798244
6020051,WOODLAWN AVENUE ELEMENTARY,BELL,LOS ANGELES,155,28,0.180645161,0,0,0.918727934
6020069,YORKDALE ELEMENTARY,LOS ANGELES,LOS ANGELES,47,4,0.085106383,0,0,0.839999974
6060495,BENJAMIN BANNEKER SPECIAL EDUCATION CENTER,LOS ANGELES,LOS ANGELES,0,0,0,0,0,0.606796145
6060511,JAMES J. MCBRIDE SPECIAL EDUCATION CENTER,LOS ANGELES,LOS ANGELES,0,0,0,0,0,0.618421078
6060529,MARLTON,LOS ANGELES,LOS ANGELES,22,3,0.136363636,0,0,0.904593647
6061451,FOSHAY LEARNING CENTER,LOS ANGELES,LOS ANGELES,23,1,0.043478261,0,0,0.840060532
6066278,LOREN MILLER ELEMENTARY,LOS ANGELES,LOS ANGELES,144,9,0.0625,0,0,0.795749724
6066286,SATURN STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,66,17,0.257575758,1,0.015151515,0.926174521
6071443,ROBERT F. KENNEDY ELEMENTARY,LOS ANGELES,LOS ANGELES,63,1,0.015873016,0,0,0.720454574
6089700,FISHBURN AVENUE ELEMENTARY,MAYWOOD,LOS ANGELES,99,8,0.080808081,0,0,0.843601882
6094726,COMMUNITY MAGNET CHARTER ELEMENTARY,LOS ANGELES,LOS ANGELES,68,5,0.073529412,1,0.014705882,0.279069781
6097927,OPEN CHARTER MAGNET,LOS ANGELES,LOS ANGELES,44,5,0.113636364,1,0.022727273,0.156097561
6104814,NINTH STREET ELEMENTARY,LOS ANGELES,LOS ANGELES,77,24,0.311688312,0,0,0.892655373
6104822,SUNRISE ELEMENTARY,LOS ANGELES,LOS ANGELES,39,6,0.153846154,0,0,0.934640527
6107411,TERESA HUGHES ELEMENTARY,CUDAHY,LOS ANGELES,138,55,0.398550725,0,0,0.930386722
6110266,LEO POLITI ELEMENTARY,LOS ANGELES,LOS ANGELES,139,0,0,0,0,0.963365018
6110274,NUEVA VISTA ELEMENTARY,BELL,LOS ANGELES,167,57,0.341317365,0,0,0.895327091
6110969,ESPERANZA ELEMENTARY,LOS ANGELES,LOS ANGELES,0,0,0,0,0,0.939820766
